pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,requester,prev_pullreqs,requester_succ_rate
725057,three.js,2808,1355608526,,1355648402,664,,6,1,1,1,85,71135,12,0,0,0.0,STRd6,0,0
668977,three.js,2755,1354736551,,1355349637,10218,,4,3,7,13,99,76155,179,0,0,0.0,paulkaplan,0,0
668987,three.js,2785,1355254256,1355272932,1355272932,311,311,4,2,0,2,93,76007,53,0,4,0.0,dgossow,0,0
668978,three.js,2774,1354976259,1355156751,1355156751,3008,3008,4,9,15,672,99,76234,4917,0,1105,0.0,gero3,32,0.5625
668979,three.js,2773,1354973239,,1354976156,48,,4,4,0,4,99,76234,0,0,0,0.0,gero3,31,0.5806451612903226
668825,three.js,2479,1349276851,,1354910509,93834,,6,1,0,12,76,71132,162,0,0,0.0,apendua,1,0.0
668980,three.js,2768,1354887916,1354889500,1354889500,26,26,4,1,0,5,99,76232,128,0,33,0.0,bhouston,5,0.6
668975,three.js,2711,1354227271,,1354835828,10142,,4,7,6,91,98,72033,10885,0,357,0.0,zfedoran,2,0.5
668981,three.js,2761,1354816136,1354820257,1354820257,68,68,4,1,4,1,99,76498,72,0,2,0.0,benaadams,7,0.7142857142857143
668983,three.js,2751,1354720646,1354798242,1354798242,1293,1293,4,12,0,83,99,76089,1326,0,553,0.0,bhouston,4,0.5
668982,three.js,2757,1354780633,,1354796514,264,,4,1,2,1,99,76157,25,0,0,0.0,davidberneda,0,0
576341,three.js,2698,1354135623,,1354726149,9842,,4,1,16,2,98,72033,72,0,14,0.0,MiiBond,1,1.0
668984,three.js,2749,1354714269,1354715351,1354715351,18,18,4,1,1,1,99,76096,4,0,1,0.0,benaadams,6,0.6666666666666666
725339,three.js,2744,1354649691,,1354666578,281,,4,0,0,0,99,75872,0,0,0,0.0,notlion,0,0
647465,three.js,2734,1354566519,1354666534,1354666534,1666,1666,4,30,0,120,98,75927,1964,0,372,0.0,bhouston,3,0.3333333333333333
204555,three.js,2192,1342164480,,1354642111,207900,,6,1,0,1,80,38384,2,0,0,0.0,n3tfr34k,1,0.0
662097,three.js,2705,1354214966,,1354642036,7117,,4,1,3,1,98,71135,0,0,1,0.0,JoeDoyle23,0,0
645330,three.js,2733,1354560316,1354636013,1354636013,1261,1261,4,1,1,1,98,76002,6,0,2,0.0,tapio,7,0.42857142857142855
656555,three.js,2741,1354621241,1354632171,1354632171,182,182,4,1,1,1,98,76002,2,0,0,0.0,benaadams,5,0.6
643208,three.js,2727,1354547920,1354554833,1354554833,115,115,4,3,1,20,98,76002,611,0,191,0.0,bhouston,2,0.0
643191,three.js,2726,1354547852,,1354547888,0,,4,210,0,661,98,71135,30047,0,4845,0.0,bhouston,1,0.0
469350,three.js,2622,1352715112,,1354539221,30401,,5,1,5,1,94,71708,41,0,0,0.0,tapio,6,0.5
575415,three.js,2700,1354182460,,1354539100,5944,,4,1,3,1,98,71135,4,0,6,0.0,RommelVR,0,0
641514,three.js,2690,1354022979,,1354535679,8545,,4,1,0,4,98,71812,1286,0,0,0.0,gero3,30,0.6
590676,three.js,2718,1354366160,,1354493850,2128,,4,25,29,60,98,72033,1807,0,39,0.0,bhouston,0,0
668970,three.js,2691,1354029244,1354031134,1354031134,31,31,4,2,7,24,98,71812,3205,0,0,0.0,zfedoran,1,0.0
668971,three.js,2681,1353823412,1353923899,1353923899,1674,1674,4,3,3,3,99,71371,17,0,19,0.0,benaadams,4,0.5
668972,three.js,2670,1353620834,1353745640,1353745640,2080,2080,4,74,5,150,99,71177,2974,0,2533,0.0,MiiBond,0,0
668973,three.js,2667,1353583645,,1353585965,38,,4,1,1,1,99,71135,4,0,0,0.0,gero3,29,0.6206896551724138
668974,three.js,2665,1353520206,,1353521793,26,,4,1,5,1,98,71135,10,0,10,0.0,hthetiot,0,0
507114,three.js,2654,1353424111,1353504111,1353504111,1333,1333,4,3,1,3,98,71222,103,0,3,0.0,zz85,4,1.0
509967,three.js,2657,1353443733,1353485534,1353485534,696,696,4,1,3,1,98,71222,195,0,17,0.0,benaadams,3,0.3333333333333333
499714,three.js,2651,1353351094,,1353356013,81,,4,1,2,1,98,71135,0,0,0,0.0,jfeldste,4,0.0
499255,three.js,2650,1353345271,,1353355493,170,,3,1,9,1,98,71135,4,0,0,0.0,Elgaeb,0,0
494469,three.js,2645,1353176885,,1353352677,2929,,3,1,2,1,98,71135,1,0,0,0.0,Janpotoms,0,0
494971,three.js,2647,1353197093,1353275435,1353275436,1305,1305,3,1,1,1,98,71144,0,0,3,0.0,benaadams,2,0.0
491288,three.js,2641,1353078977,1353275435,1353275435,3274,3274,3,4,3,8,98,71144,128,0,0,0.0,zz85,3,1.0
486412,three.js,2636,1352998813,,1353000974,36,,3,2,2,2,98,71132,4,0,2,0.0,gero3,28,0.6428571428571429
486410,three.js,2635,1352998792,,1352998830,0,,3,2,0,2,98,71136,4,0,2,0.0,gero3,27,0.6666666666666666
469573,three.js,2623,1352721905,1352819901,1352819901,1633,1633,5,1,18,2,94,71763,32,0,13,0.0,gero3,25,0.64
472600,three.js,2625,1352765547,1352813705,1352813705,802,802,5,2,1,4,94,71763,24,0,9,0.0,WestLangley,9,0.8888888888888888
467139,three.js,2602,1352285079,,1352630522,5757,,6,2,3,2,91,68571,18,0,0,0.0,greyscales,0,0
467116,three.js,2597,1352144552,1352629386,1352629386,8080,8080,6,1,1,1,86,70619,2,0,0,0.0,stoomm,0,0
460160,three.js,2609,1352408198,,1352628255,3667,,6,1,1,3,91,68571,174,0,0,0.0,felixturner,0,0
459499,three.js,2608,1352399946,1352455255,1352455255,921,921,6,3,0,5,91,70983,42,0,112,0.0,WestLangley,8,0.875
459208,three.js,2601,1352220008,1352239395,1352239395,323,323,6,1,3,1,90,70619,8,0,0,0.0,WestLangley,7,0.8571428571428571
333468,three.js,2355,1346079553,,1351859857,96278,,7,1,7,1,82,47059,12,0,0,0.0,elisherer,0,0
668826,three.js,2580,1351770125,1351856021,1351856021,1431,1431,6,1,1,3,66,68569,29,0,20,0.0,jasondavies,0,0
452748,three.js,2477,1349188983,,1351855915,44388,,6,1,6,1,79,69212,7,0,0,0.0,tapio,4,0.5
668827,three.js,2578,1351748374,,1351850237,1697,,6,138,2,467,65,68569,12080,0,1341,0.0,cboissie,0,0
668829,three.js,2551,1351006852,1351235937,1351235937,3818,3818,6,2,5,4,49,69630,24,0,16,0.0,motin,0,0
668828,three.js,2563,1351230719,1351235488,1351235488,79,79,6,1,3,1,53,70086,5,0,0,0.0,gero3,24,0.625
668830,three.js,2546,1350845631,1350891562,1350891562,765,765,6,1,1,1,46,69235,0,0,0,0.0,jpryne,2,0.0
668831,three.js,2544,1350834221,,1350840035,96,,6,42,2,183,45,68566,7240,0,1052,0.0,jpryne,1,0.0
668832,three.js,2531,1350569600,1350653151,1350653151,1392,1392,6,1,1,1,44,69079,4,0,0,0.0,mdeck,0,0
251254,three.js,2337,1345226020,,1350290321,84405,,8,1,1,1,78,59523,122,0,0,0.0,inolen,0,0
442338,three.js,2458,1348761615,,1350290155,25475,,5,1,10,1,100,49558,6,0,0,0.0,Wilt,0,0
668833,three.js,2506,1350098996,1350283370,1350283370,3072,3072,6,1,1,1,47,68551,0,0,0,0.0,vladikoff,0,0
668834,three.js,2504,1350047710,,1350283150,3924,,6,2,5,2,47,68817,10,0,2,0.0,Wilt,1,0.0
669090,three.js,2503,1350032088,,1350076459,739,,6,0,0,0,47,68551,0,0,0,0.0,dadokkio,0,0
668836,three.js,2499,1349975407,1349978681,1349978681,54,54,6,1,0,5,49,68532,430,0,1,0.0,oal,0,0
668837,three.js,2494,1349849458,1349861365,1349861365,198,198,6,1,1,1,54,68523,0,0,2,0.0,tapio,5,0.4
668838,three.js,2480,1349278668,1349284275,1349284275,93,93,6,1,6,1,76,69223,14,0,7,0.0,apendua,2,0.0
451326,three.js,2474,1349139597,1349217128,1349217128,1292,1292,6,2,6,2,80,69213,36,0,7,0.0,WestLangley,6,0.8333333333333334
450700,three.js,2473,1349117699,,1349126167,141,,6,1,3,1,81,68817,8,0,4,0.0,jdduke,1,0.0
448589,three.js,2469,1349042425,1349080683,1349080683,637,637,6,1,3,3,86,68799,57,0,39,0.0,zimbatm,0,0
442148,three.js,2457,1348757775,,1348830755,1216,,5,1,0,0,100,49558,0,0,0,0.0,LarryBattle,0,0
442671,three.js,2460,1348769173,,1348830745,1026,,5,38,0,402,100,49558,24248,0,837,0.0,LarryBattle,1,0.0
434129,three.js,2451,1348506362,,1348510768,73,,5,1,1,1,100,49515,7,0,0,0.0,tapio,3,0.6666666666666666
433925,three.js,2450,1348501285,,1348510295,150,,5,1,3,1,100,49453,1,0,0,0.0,jeromeetienne,5,0.2
419160,three.js,2429,1347870081,1348477942,1348477942,10131,10131,6,2,1,2,100,49453,225,0,0,0.0,gero3,23,0.6086956521739131
421401,three.js,2436,1347951069,1348473226,1348473226,8702,8702,6,2,1,2,100,49453,141,0,2,0.0,tapio,2,0.5
419801,three.js,2432,1347890250,,1347955028,1079,,6,4,1,3,100,49453,3211,0,9,0.0,digitalwm,0,0
417774,three.js,2426,1347797056,1347801057,1347801057,66,66,6,1,7,1,100,49453,212,0,6,0.0,tapio,1,0.0
365845,three.js,2402,1347292550,,1347707464,6915,,6,1,1,1,79,59547,8,0,0,0.0,derasje,0,0
410599,three.js,2422,1347655274,1347704674,1347704674,823,823,6,7,14,479,89,49399,9516,0,639,0.0,jonobr1,4,0.0
410840,three.js,2423,1347659143,1347698546,1347698546,656,656,6,2,1,2,90,49399,8,0,22,0.0,WestLangley,5,0.8
364435,three.js,2400,1347244589,,1347317748,1219,,6,183,5,636,79,59547,14002,0,934,0.0,jpryne,0,0
364030,three.js,2399,1347219632,,1347316795,1619,,6,1,7,4,78,59547,1258,0,0,0.0,angelxuanchang,0,0
363748,three.js,2398,1347205048,,1347217065,200,,6,1,2,1,78,59547,2,0,4,0.0,jdduke,0,0
354299,three.js,2384,1346810982,1347187001,1347187001,6266,6266,7,1,2,1,82,47748,27,0,0,0.0,jherrm,0,0
358728,three.js,2388,1346960022,,1347128912,2814,,7,2,12,2,80,47788,138,0,0,0.0,jonobr1,3,0.0
355019,three.js,729,1320565961,,1346841253,437981,,8,5,0,7,95,33309,71,0,0,0.0,uijin,0,0
346758,three.js,2372,1346422081,,1346433345,187,,7,1,2,2,82,47494,14,0,0,0.0,tapio,0,0
330986,three.js,2352,1346030861,1346175912,1346175912,2417,2417,8,2,2,3,82,47059,72,0,63,0.0,WestLangley,4,0.75
261724,three.js,2344,1345702299,1345872988,1345872988,2844,2844,8,1,3,1,80,65448,7,0,11,0.0,gero3,22,0.5909090909090909
253281,three.js,2339,1345360686,1345362395,1345362395,28,28,8,1,0,1,80,65439,87,0,7,0.0,gero3,21,0.5714285714285714
252318,three.js,2338,1345289872,1345357928,1345357928,1134,1134,8,1,2,2,79,65478,256,0,10,0.0,gero3,20,0.55
251005,three.js,2336,1345218959,,1345240975,366,,8,6,22,9,78,59523,339,0,60,0.0,apendua,0,0
249135,three.js,2331,1345144707,1345224347,1345224347,1327,1327,8,2,3,2,78,59566,143,0,6,0.0,gero3,19,0.5263157894736842
247507,three.js,2327,1345099870,1345206560,1345206560,1778,1778,8,2,5,2,77,59523,17,0,9,0.0,gero3,17,0.5294117647058824
246399,three.js,2325,1345052219,,1345110692,974,,8,1,1,3,77,59523,111,0,0,0.0,aleeper,0,0
247759,three.js,691,1319771572,,1345107234,422261,,9,1,12,1,71,33309,3,0,0,0.0,broady,2,0.0
243110,three.js,2307,1344578725,1344943613,1344943613,6081,6081,6,1,1,1,96,41671,0,0,1,0.0,maximeq,2,0.0
243091,three.js,2306,1344577787,,1344943013,6087,,6,250,0,1555,96,38580,12172,0,196,0.0,maximeq,1,0.0
14089,three.js,2299,1344446959,,1344936246,8154,,5,250,1,1690,97,38580,14416,0,191,0.0,maximeq,0,0
241720,three.js,2320,1344888718,,1344936139,790,,6,2,0,2,95,41671,29,0,67,0.0,jonobr1,2,0.0
18855,three.js,2316,1344700560,,1344932650,3868,,6,1,2,1,95,38580,10,0,0,0.0,dustbin,0,0
34040,three.js,2317,1344701287,,1344885863,3076,,6,1,0,0,95,41671,0,0,0,0.0,jonobr1,1,0.0
30054,three.js,2312,1344646888,,1344701194,905,,6,1,0,0,95,38580,0,0,0,0.0,jonobr1,0,0
10533,three.js,2157,1341249086,,1344347737,51644,,6,2,19,2,50,38384,4,0,0,0.0,zevarito,0,0
10424,three.js,2294,1344345326,,1344346490,19,,5,1,1,1,96,41601,54,0,0,0.0,hughes,1,0.0
10420,three.js,2006,1338310093,,1344345286,100586,,7,1,3,1,93,46791,12,0,0,0.0,danielkaneider,0,0
6584,three.js,2288,1344259697,,1344262019,38,,5,1,0,1,96,41409,40,0,8,0.0,gero3,16,0.5625
235534,three.js,2287,1344239533,1344255229,1344255229,261,261,5,1,3,13,96,41364,72,0,4,0.0,gero3,15,0.5333333333333333
151805,three.js,2043,1339145089,,1344182126,83950,,8,1,1,1,77,38384,6,0,0,0.0,mrspeaker,0,0
231905,three.js,2268,1343834533,,1344016844,3038,,5,1,5,2,95,38580,55,0,0,0.0,hughes,0,0
218522,three.js,2216,1342787116,,1343508863,12029,,5,1,1,1,93,38384,5,0,0,0.0,michaud,0,0
668841,three.js,1437,1330733118,1343492346,1343492346,212713,212713,7,1,12,2,16,46791,6,0,2,0.0,ekitson,5,0.6
199136,three.js,2178,1341929730,1343080255,1343080255,19175,19175,6,1,1,1,74,38384,0,0,0,0.0,wwwtyro,0,0
219171,three.js,2220,1342807340,1343080064,1343080064,4545,4545,5,1,1,1,94,38384,0,0,0,0.0,dylemma,0,0
220327,three.js,2223,1342892974,1342991309,1342991309,1638,1638,5,1,1,1,94,46791,14,0,1,0.0,Dahie,1,0.0
218479,three.js,2214,1342785639,,1342891813,1769,,5,1,4,1,92,38384,16,0,0,0.0,Dahie,0,0
204552,three.js,2191,1342164376,,1342348174,3063,,6,1,2,1,80,38384,2,0,0,0.0,n3tfr34k,0,0
200768,three.js,2183,1341998619,,1342034351,595,,6,1,2,1,76,38384,2,0,0,0.0,Scorpionsc,0,0
191647,three.js,2168,1341544328,,1341657326,1883,,6,1,4,1,67,38384,8,0,0,0.0,asg-3d,0,0
181072,three.js,2137,1340942934,,1340983695,679,,6,1,4,1,45,38384,6,0,0,0.0,CoryG89,0,0
180296,three.js,2135,1340900262,,1340931936,527,,6,15,3,24,43,46774,584,0,0,0.0,jpweeks,2,0.0
158656,three.js,2061,1339621525,,1340900721,21319,,8,11,1,20,68,38384,460,0,0,0.0,jpweeks,0,0
178856,three.js,2129,1340831883,1340879381,1340879381,791,791,6,1,1,1,41,46764,18,0,1,0.0,spacecookies,1,0.0
177373,three.js,2124,1340781691,,1340831700,833,,6,1,2,1,40,38384,18,0,0,0.0,spacecookies,0,0
177092,three.js,2123,1340764448,1340787857,1340787857,390,390,6,1,1,1,39,46752,2,0,2,0.0,minglars,0,0
175935,three.js,2121,1340715304,1340716906,1340716906,26,26,6,1,2,1,42,46751,1,0,0,0.0,streunerlein,1,0.0
399845,three.js,2114,1340624352,,1340713471,1485,,6,1,0,1,48,38384,1,0,0,0.0,streunerlein,0,0
400012,three.js,2120,1340691332,1340705273,1340705273,232,232,6,1,2,1,43,38384,0,0,0,0.0,lazd,2,0.0
172231,three.js,2109,1340485728,1340705127,1340705127,3656,3656,6,1,1,1,49,38384,0,0,0,0.0,poeschko,0,0
159658,three.js,2064,1339683475,,1340699659,16936,,8,2,8,2,68,46816,98,0,0,0.0,gero3,14,0.5714285714285714
157964,three.js,2059,1339591116,,1339654126,1050,,8,1,3,1,70,38384,15,0,0,0.0,pjoe,0,0
155503,three.js,2051,1339449434,1339520447,1339520447,1183,1183,8,1,0,1,72,38384,0,0,0,0.0,FuzzYspo0N,0,0
148776,three.js,2034,1338960218,1339446073,1339446073,8097,8097,7,1,1,2,82,70918,4854,0,117,0.0,gero3,13,0.5384615384615384
150634,three.js,2038,1339074516,,1339394444,5332,,7,4,2,479,83,38384,4234,0,0,0.0,jareiko,0,0
139444,three.js,2001,1338275220,1338567561,1338567561,4872,4872,7,5,2,324,93,46605,15672,0,272,0.0,gero3,12,0.5
138470,three.js,1995,1338190154,1338214772,1338214772,410,410,7,2,2,4,94,46604,304,0,16,0.0,gero3,11,0.45454545454545453
394128,three.js,1990,1338010878,,1338035944,417,,6,1,0,1,96,46492,0,0,0,0.0,lazd,1,0.0
394126,three.js,1989,1338010472,,1338010690,3,,6,175,0,525,96,38376,23328,0,10,0.0,lazd,0,0
309181,three.js,1879,1336444541,1337986937,1337986937,25706,25706,7,1,7,3,76,45458,121,0,37,0.0,linzhp,0,0
392871,three.js,1951,1337458864,,1337459028,2,,7,1,0,0,73,38381,0,0,0,0.0,ebaum,0,0
311537,three.js,1901,1336823736,1337099760,1337099760,4600,4600,7,2,3,2,71,45825,67,0,4,0.0,niklassa,0,0
124393,three.js,1923,1337067119,1337074185,1337074185,117,117,7,3,4,3,66,46183,151,0,6,0.0,qiao,4,0.75
312332,three.js,1918,1337017958,1337041410,1337041410,390,390,7,4,2,5,67,46102,157,0,24,0.0,qiao,3,0.6666666666666666
312228,three.js,1916,1337007531,,1337037373,497,,7,2,4,119,67,46102,5302,0,0,0.0,gero3,10,0.5
312218,three.js,1915,1337006426,1337028916,1337028916,374,374,7,1,2,1,67,46102,2,0,0,0.0,vitch,0,0
312093,three.js,1910,1336991919,,1336992123,3,,7,113,0,374,66,38381,18422,0,1719,0.0,niklassa,1,1.0
302063,three.js,1789,1335147817,1336990198,1336990198,30706,30706,7,1,1,8,77,38621,596,0,79,0.0,WestLangley,3,0.6666666666666666
311605,three.js,1903,1336839137,,1336982674,2392,,7,2,2,6,71,45825,46,0,0,0.0,gero3,9,0.5555555555555556
283451,three.js,1536,1332030869,,1336981746,82574,,9,4,11,15,15,35628,59,0,0,0.0,ekitson,8,0.75
302360,three.js,1797,1335195484,,1336263788,17805,,7,1,3,4,77,38716,41,0,0,0.0,gero3,7,0.5714285714285714
304933,three.js,1833,1335619761,1336172111,1336172111,9205,9205,7,1,10,1,79,45258,14,0,1,0.0,zz85,2,1.0
306693,three.js,1855,1335969503,,1336124263,2579,,7,1,3,1,77,45406,2,0,0,0.0,barnabygunning,1,0.0
306666,three.js,1853,1335966955,,1335968852,31,,7,1,2,1,77,38381,2,0,0,0.0,barnabygunning,0,0
305993,three.js,1846,1335857070,1335950133,1335950133,1551,1551,7,1,1,1,78,45409,6,0,50,0.0,gero3,8,0.5
388797,three.js,1845,1335837233,1335838721,1335838721,24,24,7,1,0,1,78,38381,16,0,1,0.0,timbot,0,0
388459,three.js,1835,1335700415,1335837463,1335837463,2284,2284,7,1,0,1,79,45258,2,0,1,0.0,Pitel,2,1.0
305454,three.js,1841,1335775802,1335784088,1335784088,138,138,7,4,2,4,78,45258,231,0,9,0.0,qiao,2,0.5
304725,three.js,1748,1334676698,,1335553879,14619,,6,1,14,2,99,37977,17,0,0,0.0,gyuque,2,0.5
304090,three.js,1823,1335454338,,1335463899,159,,7,1,1,1,78,45120,2,0,0,0.0,AnthorNet,0,0
295328,three.js,1662,1333893672,,1335380056,24773,,6,4,10,11,83,36995,593,0,0,0.0,WestLangley,2,1.0
299096,three.js,1735,1334586600,,1335259996,11223,,6,9,25,73,95,38351,2260,0,742,0.0,gero3,5,0.8
302033,three.js,1788,1335135303,,1335137817,41,,7,1,2,1,77,38621,0,0,0,0.0,francoislaberge,0,0
301732,three.js,1781,1335038745,1335039526,1335039526,13,13,8,1,0,1,79,38382,0,0,5,0.0,codler,0,0
386562,three.js,1779,1335013988,1335021382,1335021382,123,123,8,1,0,1,82,38401,10,0,0,0.0,Pitel,1,1.0
385985,three.js,1759,1334776308,1334992399,1334992399,3601,3601,7,1,0,5,93,38204,399,0,1,0.0,Druidhawk,0,0
301214,three.js,1775,1334918255,1334990878,1334990878,1210,1210,8,1,1,1,83,38351,32,0,2,0.0,qiao,1,0.0
301199,three.js,1774,1334916062,,1334917275,20,,8,1,1,1,83,35627,34,0,0,0.0,qiao,0,0
300241,three.js,1757,1334764598,,1334866468,1697,,7,1,3,1,93,38204,9,0,0,0.0,gero3,6,0.6666666666666666
300791,three.js,1767,1334845445,1334857788,1334857788,205,205,8,1,1,1,92,38204,65,0,1,0.0,AddictArts,6,0.8333333333333334
299666,three.js,1747,1334676193,,1334690860,244,,6,250,0,1384,99,35627,30185,0,145,0.0,gyuque,1,1.0
299092,three.js,1734,1334586231,1334606036,1334606036,330,330,6,1,5,1,95,37898,62,0,17,0.0,gero3,4,0.75
298064,three.js,1726,1334336880,,1334543324,3440,,6,1,1,2,90,37480,83,0,0,0.0,jfeldste,3,0.0
292739,three.js,1629,1333437942,,1334431114,16552,,8,1,1,6,63,36908,38,0,0,0.0,valette,2,0.0
297660,three.js,1718,1334269455,,1334428646,2653,,6,2,1,2,89,35627,6,0,0,0.0,kyleshay,0,0
297046,three.js,1705,1334173426,1334362865,1334362865,3157,3157,6,1,1,1,88,37373,38,0,1,0.0,jterrace,3,0.3333333333333333
296639,three.js,1688,1334124309,1334361290,1334361290,3949,3949,6,10,23,189,87,37480,8795,0,1267,0.0,gero3,1,1.0
297998,three.js,1724,1334329744,1334343754,1334343754,233,233,6,3,0,18,90,37480,39,0,348,0.0,gero3,3,0.6666666666666666
297990,three.js,1723,1334328711,,1334329502,13,,6,1,0,8,90,37480,13,0,0,0.0,gero3,2,1.0
297667,three.js,1719,1334272093,,1334278722,110,,6,1,1,1,89,35627,2,0,0,0.0,onionhammer,1,0.0
297625,three.js,1716,1334263355,1334265415,1334265415,34,34,6,1,1,1,89,37488,13,0,5,0.0,AddictArts,5,0.8
278032,three.js,1374,1329867445,,1334242736,72981,,8,1,9,1,17,35819,76,0,0,0.0,ekitson,4,0.75
297104,three.js,1706,1334181749,1334184717,1334184718,49,49,6,1,6,2,88,37384,145,0,6,0.0,AddictArts,4,0.75
297028,three.js,1704,1334172046,,1334172389,5,,6,2,3,2,88,37373,145,0,0,0.0,AddictArts,3,1.0
296442,three.js,1684,1334091075,,1334161673,1176,,6,4,1,10,86,35627,341,0,0,0.0,huwb,0,0
296056,three.js,1677,1334043074,,1334097908,913,,6,1,0,1,86,35627,9,0,0,0.0,davidedc,1,0.0
295672,three.js,1675,1333982515,,1334043132,1010,,6,1,0,1,83,35627,5,0,0,0.0,davidedc,0,0
293865,three.js,1642,1333591437,1333591602,1333591602,2,2,7,1,1,1,74,37008,44,0,0,0.0,AddictArts,2,1.0
293849,three.js,1453,1330985630,1333587874,1333587874,43430,43430,7,2,4,2,16,35627,250,0,18,0.0,pblasco,0,0
293847,three.js,1442,1330900744,1333587539,1333587539,44839,44839,7,1,2,2,16,35627,32,0,9,0.0,ekitson,6,0.6666666666666666
293842,three.js,1444,1330927986,1333587237,1333587237,44380,44380,7,1,2,1,16,35627,6,0,9,0.0,AddictArts,1,1.0
292264,three.js,1623,1333361420,,1333438057,1277,,8,1,1,6,61,35627,38,0,0,0.0,valette,1,0.0
292392,three.js,1624,1333379468,,1333402186,378,,8,1,1,1,61,35627,4,0,0,0.0,onionhammer,0,0
291509,three.js,1610,1333149798,1333150325,1333150325,8,8,8,1,1,1,54,36775,44,0,0,0.0,ajorkowski,1,1.0
290249,three.js,1602,1332958602,,1333065552,1782,,8,1,9,2,44,36749,6,0,0,0.0,jfeldste,2,0.0
285234,three.js,1554,1332267467,,1332551755,4738,,8,1,5,1,19,35627,2,0,0,0.0,jfeldste,1,0.0
287401,three.js,1569,1332474383,1332533140,1332533140,979,979,8,1,1,2,22,36591,229,0,10,0.0,WestLangley,1,1.0
286629,three.js,1451,1330974960,1332364909,1332364909,23165,23165,7,1,2,5,16,35627,23,0,10,0.0,ekitson,7,0.7142857142857143
377754,three.js,1518,1331821152,1332364909,1332364909,9062,9062,8,2,0,2,15,35626,73,0,3,0.0,WestLangley,0,0
286633,three.js,1477,1331266273,1332364909,1332364909,18310,18310,7,1,1,3,16,35626,359,0,2,0.0,gyuque,0,0
284095,three.js,1544,1332168585,,1332254463,1431,,8,1,2,2,16,35627,4,0,0,0.0,jfeldste,0,0
669820,three.js,1484,1331406722,,1331505096,1639,,7,0,0,0,13,35627,0,0,0,0.0,remybach,0,0
668792,three.js,830,1322699709,,1330866119,136106,,9,2,1,277,35,32269,4445,0,0,0.0,rectalogic,6,0.3333333333333333
669843,three.js,1438,1330811661,,1330811977,5,,7,0,0,0,16,32073,0,0,0,0.0,futjikato,0,0
279279,three.js,1387,1330056421,,1330058372,32,,7,5,3,292,19,35669,3887,0,0,0.0,ivankuzev,3,0.3333333333333333
279083,three.js,1384,1330026558,1330052044,1330052044,424,424,8,1,3,1,19,42686,19,0,7,0.0,ikerr,0,0
278279,three.js,1379,1329917578,,1329990572,1216,,8,1,2,1,18,35819,4,0,0,0.0,andrewgodwin,0,0
277754,three.js,1043,1325959159,,1329835698,64608,,7,2,0,0,10,28107,0,0,0,0.0,G3z,2,0.0
669879,three.js,1362,1329728255,1329755691,1329755691,457,457,7,0,0,0,19,35869,0,0,0,0.0,kovleouf,0,0
277085,three.js,675,1319267475,,1329704361,173888,,9,1,2,2,59,33309,4,0,0,0.0,cscott,1,0.0
