pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1533067,dianping/phoenix,java,207,1369814369,1369980390,1369980390,2767,2767,github,false,false,3,15,0,20,93,18107,292,44,89,250.289943115922,6.903407521952836,11.100679295300159,10,marsqing,50,1.0,13,false,true
1532170,dianping/phoenix,java,206,1369797274,1369797335,1369797335,1,1,github,false,false,3,1,0,9,93,18019,156,8,30,251.62328653088406,6.881624951440147,11.154892058382819,10,marsqing,49,1.0,13,false,true
1531875,dianping/phoenix,java,205,1369789682,1369791609,1369791610,32,32,github,false,false,3,2,0,1,92,18019,0,0,2,251.62328653088406,6.881624951440147,11.154892058382819,20,leoliang,23,1.0,22,false,false
1527003,dianping/phoenix,java,204,1369722737,1369722759,1369722759,0,0,github,false,false,3,2,0,5,92,18028,37,0,28,251.49767029065896,6.878189483026404,11.1493232749057,10,leoliang,22,1.0,11,false,false
1526292,dianping/phoenix,java,203,1369704163,1369704229,1369704229,1,1,github,false,false,3,1,0,8,92,18015,120,6,32,251.56813766305856,6.883152928115459,11.15736885928393,10,marsqing,48,1.0,13,false,true
1512450,dianping/phoenix,java,202,1369379362,1369379374,1369379374,0,0,github,false,false,3,1,0,1,91,17999,31,0,5,251.79176620923383,6.889271626201456,11.167287071503972,10,songtong,13,0.9230769230769231,6,false,false
1512215,dianping/phoenix,java,201,1369376938,1369376970,1369376970,0,0,github,false,false,3,1,0,1,91,17980,24,0,4,252.05784204671855,6.896551724137931,11.17908787541713,10,songtong,12,0.9166666666666666,6,false,false
1790657,dianping/phoenix,java,200,1369370627,1369372469,1369372469,30,30,github,false,false,3,2,0,1,91,17956,52,0,4,252.3947427043885,6.905769659166852,11.194029850746269,10,songtong,11,0.9090909090909091,6,false,false
1790624,dianping/phoenix,java,199,1369367304,1369367474,1369367474,2,2,github,false,false,3,4,0,1,91,17947,15,0,1,252.52131275422073,6.9092327408480525,11.199643394439182,10,songtong,10,0.9,6,false,false
1790623,dianping/phoenix,java,198,1369366406,1369366433,1369366433,0,0,github,false,false,3,2,0,1,91,17947,14,0,6,252.52131275422073,6.9092327408480525,11.199643394439182,10,leoliang,21,1.0,11,false,false
1790622,dianping/phoenix,java,197,1369365573,1369365613,1369365613,0,0,github,false,false,3,2,0,3,91,17724,271,0,3,255.6984879259761,6.9961633942676595,11.340555179417738,10,marsqing,47,1.0,13,false,true
1711579,dianping/phoenix,java,196,1369360907,1369360928,1369360928,0,0,github,false,false,3,1,0,1,91,17697,45,0,2,256.0886025880092,7.0068373170593885,11.357857263943043,10,leoliang,20,1.0,11,false,false
1711566,dianping/phoenix,java,195,1369359965,1369359989,1369359989,0,0,github,false,false,3,2,0,1,91,17697,0,0,3,256.0886025880092,7.0068373170593885,11.357857263943043,10,songtong,9,0.8888888888888888,6,false,false
1790664,dianping/phoenix,java,194,1369296696,1369296710,1369296710,0,0,github,false,false,3,1,0,17,92,17880,344,34,47,254.41834451901568,6.935123042505593,11.241610738255034,10,marsqing,46,1.0,13,false,true
1790665,dianping/phoenix,java,193,1369291106,1369296359,1369296359,87,87,github,false,false,3,3,1,1,93,17880,0,0,2,254.41834451901568,6.935123042505593,11.241610738255034,10,songtong,8,0.875,6,false,false
1510654,dianping/phoenix,java,192,1369289779,1369289809,1369289810,0,0,github,false,false,3,1,0,3,93,17849,55,0,18,254.86021625861395,6.947167908566306,11.261135077595384,10,leoliang,19,1.0,11,false,false
1510610,dianping/phoenix,java,191,1369289149,1369289268,1369289268,1,1,github,false,false,3,2,0,3,94,17874,513,0,4,254.5037484614524,6.9374510462123755,11.245384357166834,10,songtong,7,0.8571428571428571,6,false,false
1510357,dianping/phoenix,java,190,1369286287,1369286307,1369286307,0,0,github,false,false,3,2,0,8,95,17878,318,278,21,254.61461013536191,6.935898870119701,11.242868329790804,10,leoliang,18,1.0,11,false,false
1510294,dianping/phoenix,java,189,1369285448,1369285997,1369285997,9,9,github,false,false,3,2,0,10,96,17855,187,137,17,249.67796135536264,6.664799775973116,10.977317278073368,10,marsqing,45,1.0,13,false,true
1790652,dianping/phoenix,java,188,1369204607,1369204661,1369204661,0,0,github,false,false,3,2,0,6,97,17612,286,0,0,253.12287076992962,6.756756756756757,11.128775834658187,10,songtong,6,0.8333333333333334,6,false,false
1790654,dianping/phoenix,java,187,1369183804,1369183951,1369183951,2,2,github,false,false,2,1,0,31,98,17206,609,145,12,252.6444263628967,6.6255957224224105,10.519586190863652,10,marsqing,44,1.0,13,false,true
1485478,dianping/phoenix,java,186,1368683324,1368688478,1368688478,85,85,github,false,false,3,3,0,8,97,17167,125,0,16,253.2183841090464,6.6406477544125355,10.543484592532183,10,leoliang,17,1.0,11,false,false
1485222,dianping/phoenix,java,185,1368677723,1369202329,1369202329,8743,8743,github,false,false,3,5,0,12,96,17167,231,56,12,253.2183841090464,6.6406477544125355,10.543484592532183,10,yixzhang,1,1.0,11,false,false
1485052,dianping/phoenix,java,184,1368673817,1368673835,1368673835,0,0,github,false,false,3,1,0,1,96,17167,2,0,1,253.2183841090464,6.6406477544125355,10.543484592532183,10,leoliang,16,1.0,11,false,false
1485046,dianping/phoenix,java,183,1368673631,1368673654,1368673654,0,0,github,false,false,3,1,0,3,96,17173,124,34,3,253.12991323589355,6.638327607290514,10.539800850171781,10,leoliang,15,1.0,11,false,false
1484790,dianping/phoenix,java,182,1368667459,1368667529,1368667530,1,1,github,false,false,3,1,0,3,96,17143,78,0,4,253.5728868926092,6.649944583795135,10.558245347955435,10,leoliang,14,1.0,11,false,false
1480017,dianping/phoenix,java,181,1368601721,1368605155,1368605155,57,57,github,false,false,3,1,0,3,96,17143,0,0,7,253.5728868926092,6.649944583795135,10.558245347955435,10,sunryuan,3,1.0,5,false,false
1479953,dianping/phoenix,java,180,1368600534,1368600642,1368600642,1,1,github,false,false,3,6,0,10,96,17106,477,0,20,254.12136092599087,6.664328305857595,10.5810826610546,10,sunryuan,2,1.0,5,false,false
1479708,dianping/phoenix,java,179,1368595830,1368596289,1368596289,7,7,github,false,false,3,1,0,3,96,17106,0,0,6,254.12136092599087,6.664328305857595,10.5810826610546,20,marsqing,43,1.0,26,false,true
1479662,dianping/phoenix,java,178,1368594863,1368594893,1368594893,0,0,github,false,false,3,1,0,2,96,17106,0,0,2,254.12136092599087,6.664328305857595,10.5810826610546,10,marsqing,42,1.0,13,false,true
1479570,dianping/phoenix,java,177,1368592986,1368593107,1368593108,2,2,github,false,false,3,1,0,1,96,17106,2,0,1,254.12136092599087,6.664328305857595,10.5810826610546,10,marsqing,41,1.0,13,false,true
1479489,dianping/phoenix,java,176,1368590660,1368590679,1368590679,0,0,github,false,false,3,1,0,1,96,17106,0,0,2,254.12136092599087,6.664328305857595,10.5810826610546,10,marsqing,40,1.0,13,false,true
1479222,dianping/phoenix,java,175,1368582643,1368582664,1368582664,0,0,github,false,false,3,1,0,2,96,17106,24,0,4,254.12136092599087,6.664328305857595,10.5810826610546,10,leoliang,13,1.0,11,false,false
1479155,dianping/phoenix,java,174,1368581049,1368581185,1368581185,2,2,github,false,false,3,2,0,22,95,16929,339,28,8,255.77411542323824,6.674936499497903,10.63264221158958,10,sunryuan,1,1.0,5,false,false
1479047,dianping/phoenix,java,173,1368578369,1368578468,1368578468,1,1,github,false,false,3,2,0,2,95,16901,58,0,2,256.1978581149044,6.685994911543696,10.650257381220047,10,leoliang,12,1.0,11,false,false
1475205,dianping/phoenix,java,172,1368522328,1368577520,1368577520,919,919,github,false,false,3,3,0,18,95,16593,522,0,13,261.3752787319954,6.8101006448502375,10.847947929849937,10,leoliang,11,1.0,11,false,false
1474478,dianping/phoenix,java,171,1368509274,1368509348,1368509348,1,1,github,false,false,3,1,0,2,95,16594,37,13,9,261.17873930336265,6.809690249487766,10.847294202723877,20,leoliang,10,1.0,22,false,false
1474406,dianping/phoenix,java,170,1368507754,1368507773,1368507774,0,0,github,false,false,3,1,0,2,94,16594,4,0,2,261.17873930336265,6.809690249487766,10.847294202723877,10,leoliang,9,1.0,11,false,false
1474396,dianping/phoenix,java,169,1368507587,1368507655,1368507655,1,1,github,false,false,3,1,0,3,94,16558,128,0,0,261.74658775214397,6.824495712042517,10.87087812537746,10,leoliang,8,1.0,11,false,false
1474356,dianping/phoenix,java,168,1368506410,1368506471,1368506471,1,1,github,false,false,3,2,0,18,94,16515,951,129,14,261.21707538601277,6.781713593702695,10.838631547078414,10,marsqing,39,1.0,13,false,true
1474004,dianping/phoenix,java,167,1368496486,1368577505,1368577505,1350,1350,github,false,false,3,2,0,6,94,16515,258,8,31,261.21707538601277,6.781713593702695,10.838631547078414,10,songtong,5,0.8,6,false,false
1454104,dianping/phoenix,java,166,1368078593,1368145641,1368145641,1117,1117,github,false,false,3,1,0,15,93,15861,442,51,1,276.14904482693396,7.250488619885253,13.429165878570078,10,yixzhang,0,0,11,false,false
1402067,dianping/phoenix,java,165,1367114656,1368145759,1368145759,17185,17185,github,false,false,3,20,0,42,93,15861,2888,155,186,276.14904482693396,7.250488619885253,13.429165878570078,10,songtong,4,0.75,6,false,false
1388164,dianping/phoenix,java,164,1366335897,1366591304,1366591304,4256,4256,github,false,false,3,2,0,1,89,15861,48,0,2,276.14904482693396,7.250488619885253,13.429165878570078,10,marsqing,38,1.0,12,false,true
1384534,dianping/phoenix,java,163,1366272502,1366272552,1366272552,0,0,github,false,false,3,6,0,10,89,15809,159,44,14,274.8434436080713,7.021316971345436,13.220317540641407,10,marsqing,37,1.0,11,false,true
1379707,dianping/phoenix,java,162,1366181970,1366182027,1366182027,0,0,github,false,false,3,1,1,2,89,15808,196,0,1,274.86082995951415,7.021761133603239,13.221153846153847,10,marsqing,36,1.0,11,false,true
1379545,dianping/phoenix,java,161,1366178848,1366179017,1366179017,2,2,github,false,false,3,1,1,2,88,15726,124,0,1,276.29403535546226,7.058374666157955,13.290092839882997,10,leoliang,7,1.0,11,false,false
1379039,dianping/phoenix,java,160,1366163891,1366164274,1366164274,6,6,github,false,false,3,2,1,18,88,15710,182,27,23,276.19350732017824,7.065563335455124,13.303628262253342,20,marsqing,35,1.0,22,false,true
1378946,dianping/phoenix,java,159,1366161178,1366163856,1366163856,44,44,github,false,false,3,1,0,1,87,15710,2,0,4,276.19350732017824,7.065563335455124,13.303628262253342,10,songtong,3,0.6666666666666666,6,false,false
1378929,dianping/phoenix,java,158,1366160603,1366160999,1366161000,6,6,github,false,false,3,2,0,9,87,15685,47,0,20,276.63372649027735,7.076824992030603,13.324832642652217,10,songtong,2,0.5,6,false,false
1371384,dianping/phoenix,java,157,1366014586,1366014635,1366014635,0,0,github,false,false,3,1,0,1,87,15685,0,0,1,276.63372649027735,7.076824992030603,13.324832642652217,20,leoliang,6,1.0,22,false,false
1371350,dianping/phoenix,java,156,1366013575,1366013940,1366013940,6,6,github,false,false,3,1,0,4,86,15646,86,0,0,277.32327751501987,7.094465038987601,13.358046785120798,10,leoliang,5,1.0,11,false,false
1371259,dianping/phoenix,java,155,1366012235,1366012277,1366012277,0,0,github,false,false,3,1,1,4,86,15646,71,0,0,277.32327751501987,7.094465038987601,13.358046785120798,10,marsqing,34,1.0,11,false,true
1371086,dianping/phoenix,java,154,1366009185,1366009218,1366009218,0,0,github,false,false,3,2,0,2,86,15640,7,0,3,277.4296675191816,7.0971867007672635,13.363171355498721,10,leoliang,4,1.0,11,false,false
1370853,dianping/phoenix,java,153,1366004549,1366004582,1366004583,0,0,github,false,false,3,1,0,2,85,15640,0,0,6,277.4296675191816,7.0971867007672635,13.363171355498721,10,leoliang,3,1.0,11,false,false
1370830,dianping/phoenix,java,152,1366003660,1366003770,1366003770,1,1,github,false,false,3,1,0,16,85,15384,572,362,5,265.40561622464895,7.150286011440458,13.520540821632865,10,leoliang,2,1.0,11,false,false
1370663,dianping/phoenix,java,151,1365997784,1365998114,1365998114,5,5,github,false,false,3,2,1,19,84,15311,257,152,30,267.84664620207695,7.184377245117889,13.585004245313826,10,marsqing,33,1.0,11,false,true
1370307,dianping/phoenix,java,150,1365984733,1365991085,1365991085,105,105,github,false,false,3,16,0,99,80,15106,3677,1954,124,267.31100225076125,6.752283860717596,13.901760889712696,20,songtong,1,0.0,12,false,false
1362295,dianping/phoenix,java,149,1365754493,1365754562,1365754563,1,1,github,false,false,3,1,0,1,77,15092,2,0,1,267.5589716406043,6.758547574874105,13.91465677179963,10,leoliang,1,1.0,11,false,false
1362284,dianping/phoenix,java,148,1365754320,1365754343,1365754343,0,0,github,false,false,3,1,0,11,76,15002,203,169,3,262.69830689241434,6.599120117317691,13.798160245300627,10,leoliang,0,0,11,false,false
1352820,dianping/phoenix,java,147,1365556064,1365567680,1365567680,193,193,github,false,false,4,1,0,1,72,15002,2,0,1,262.69830689241434,6.599120117317691,13.798160245300627,10,marsqing,32,1.0,11,false,true
1345168,dianping/phoenix,java,146,1365398608,1365754538,1365754538,5932,5932,github,false,false,4,1,0,1,72,15002,17,0,1,262.69830689241434,6.599120117317691,13.798160245300627,10,sunryuan,0,0,5,false,false
1342621,dianping/phoenix,java,145,1365316822,1365316929,1365316929,1,1,github,false,false,4,2,0,2,71,15002,56,0,0,262.69830689241434,6.599120117317691,13.798160245300627,10,marsqing,31,1.0,11,false,true
1342196,dianping/phoenix,java,144,1365298195,1365298263,1365298263,1,1,github,false,false,4,7,0,60,67,14545,1210,659,19,251.01409419044347,6.325197662426952,12.719147473358541,10,marsqing,30,1.0,11,false,true
1299752,dianping/phoenix,java,143,1364372286,1365984585,1365984585,26931,26931,commits_in_master,false,false,4,13,2,85,67,15002,3411,1703,148,262.69830689241434,6.599120117317691,13.798160245300627,10,songtong,0,0,6,false,false
1727975,dianping/phoenix,java,142,1362624526,1362624588,1362624588,1,1,github,false,false,4,1,0,19,46,14389,499,152,25,245.88227117937313,5.976787824032247,12.579053443602751,8,marsqing,29,1.0,11,false,true
1199485,dianping/phoenix,java,141,1361932884,1361933064,1361933065,3,3,github,false,false,5,4,1,61,36,14570,2030,257,328,246.19080301990394,5.971173644474949,12.628689087165409,16,unidal,37,0.972972972972973,36,false,true
1164429,dianping/phoenix,java,140,1361152148,1361178616,1361178616,441,441,github,false,false,6,12,0,19,29,14466,338,0,111,247.96073551776578,6.014102032351722,12.719480160376055,8,marsqing,28,1.0,11,false,true
931710,dianping/phoenix,java,139,1359369070,1361164497,1361164497,29923,29923,commits_in_master,false,false,7,4,0,61,21,14466,2030,257,744,247.96073551776578,6.014102032351722,12.719480160376055,8,unidal,36,1.0,18,false,true
839581,dianping/phoenix,java,138,1358991378,1359027980,1359027980,610,610,github,false,false,7,23,1,34,14,14343,315,12,216,249.5991075786098,6.065676636686885,12.828557484487206,8,marsqing,27,1.0,11,false,true
831456,dianping/phoenix,java,136,1358846598,1358846697,1358846697,1,1,github,false,false,7,4,0,20,13,14302,358,3,57,250.24472101803946,6.0830653055516715,12.865333519787441,8,unidal,35,1.0,18,false,true
917245,dianping/phoenix,java,135,1358212359,1358214315,1358214316,32,32,github,false,false,7,14,0,20,13,14184,355,36,95,250.42301184433163,6.063169768753525,12.831359278059786,8,marsqing,26,1.0,10,false,true
914543,dianping/phoenix,java,134,1358127822,1358128878,1358128878,17,17,github,false,false,7,9,0,144,12,12931,3979,340,347,258.5260227360606,6.264016704044544,13.842703580542882,8,unidal,34,1.0,17,false,true
794571,dianping/phoenix,java,133,1357545666,1357868087,1357868088,5373,5373,github,false,false,7,3,0,3,10,12932,13,0,5,258.5060315496443,6.263532322919889,13.841633158057531,8,marsqing,25,1.0,10,false,true
