pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,git_merged,conflict,forward_links,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
753472,dkomanov/fizteh-java-task,java,531,1355578606,1355578899,1355578899,4,4,false,false,false,1,4,0,13,72,51862,757,0,4,13.227411206663838,0.0,0.0,4,AlexanderKuzmin,31,0.8387096774193549,0,false,false
753470,dkomanov/fizteh-java-task,java,530,1355578562,1355650918,1355650918,1205,1205,false,false,false,1,1,0,1,72,51862,14,0,8,13.227411206663838,0.0,0.0,4,AlTimin,35,0.9714285714285714,0,false,false
753467,dkomanov/fizteh-java-task,java,529,1355578426,1355578563,1355578563,2,2,true,false,false,1,3,0,12,72,51862,755,0,4,13.227411206663838,0.0,0.0,4,AlexanderKuzmin,30,0.8666666666666667,0,false,false
753464,dkomanov/fizteh-java-task,java,528,1355578156,1355578334,1355578334,2,2,true,false,false,1,2,0,11,72,51862,749,0,2,13.227411206663838,0.0,0.0,4,AlexanderKuzmin,29,0.896551724137931,0,false,false
753460,dkomanov/fizteh-java-task,java,527,1355577958,1355577971,1355577971,0,0,false,false,false,1,1,0,2,72,51875,9,0,10,13.224096385542168,0.0,0.0,2,FedyuninV,54,0.8703703703703703,4,false,false
753458,dkomanov/fizteh-java-task,java,526,1355577903,1355578138,1355578138,3,3,true,false,false,1,2,0,11,72,51875,749,0,2,13.224096385542168,0.0,0.0,4,AlexanderKuzmin,28,0.9285714285714286,0,false,false
753456,dkomanov/fizteh-java-task,java,525,1355577574,1355577610,1355577610,0,0,false,false,false,1,1,0,1,72,51874,5,0,2,13.224351312796392,0.0,0.0,4,tolyapro,47,0.9148936170212766,2,false,false
753443,dkomanov/fizteh-java-task,java,524,1355577117,1355577249,1355577249,2,2,false,false,false,1,1,0,1,72,51882,1,0,2,13.22231216992406,0.0,0.0,4,FrolovNikolay,27,1.0,0,false,false
753437,dkomanov/fizteh-java-task,java,523,1355576681,1355577066,1355577066,6,6,false,false,false,1,7,0,19,72,50808,1591,0,0,13.501810738466384,0.0,0.0,4,tolyapro,46,0.9130434782608695,2,false,false
753420,dkomanov/fizteh-java-task,java,522,1355575745,1355576355,1355576355,10,10,false,false,false,1,2,0,3,72,50882,104,0,6,13.482174442828505,0.0,0.0,2,FrolovNikolay,26,1.0,0,false,false
753256,dkomanov/fizteh-java-task,java,521,1355565803,1355568117,1355568117,38,38,false,false,false,1,1,0,2,73,48975,424,0,0,14.007146503318019,0.0,0.0,4,FrolovNikolay,25,1.0,0,false,false
753243,dkomanov/fizteh-java-task,java,520,1355564240,1355570377,1355570377,102,102,false,false,false,1,1,0,2,73,48975,11,0,5,14.007146503318019,0.0,0.0,4,YuliaNikonova,21,1.0,0,false,false
753105,dkomanov/fizteh-java-task,java,519,1355551268,1355569768,1355569769,308,308,false,false,false,1,1,0,1,73,48975,23,0,5,14.007146503318019,0.0,0.0,4,DelRed2,32,0.9375,0,false,false
690087,dkomanov/fizteh-java-task,java,518,1355533850,1355568915,1355568915,584,584,false,false,false,1,1,1,9,73,48975,744,0,2,14.007146503318019,0.0,0.0,4,AlexanderKuzmin,27,0.9259259259259259,0,false,false
752838,dkomanov/fizteh-java-task,java,517,1355531031,1355568387,1355568387,622,622,false,false,false,1,8,0,5,73,48975,484,0,54,14.007146503318019,0.0,0.0,2,FedyuninV,53,0.8679245283018868,4,false,false
752713,dkomanov/fizteh-java-task,java,516,1355526024,1355694386,1355694386,2806,2806,false,false,false,1,1,0,2,73,48975,9,0,5,14.007146503318019,0.0,0.0,4,Anymax,16,0.75,0,false,false
752684,dkomanov/fizteh-java-task,java,515,1355525190,1355567975,1355567975,713,713,false,false,false,1,2,0,1,73,48975,21,0,8,14.007146503318019,0.0,0.0,4,AlTimin,34,0.9705882352941176,0,false,false
752649,dkomanov/fizteh-java-task,java,514,1355523788,1355523883,1355523883,1,1,false,false,false,1,1,0,2,73,48636,29,0,6,14.104778353483017,0.0,0.0,4,AlTimin,33,0.9696969696969697,0,false,false
752389,dkomanov/fizteh-java-task,java,513,1355517041,1355568530,1355568530,858,858,false,false,false,1,1,0,3,73,48167,191,0,5,14.65733801150165,0.0,0.0,2,verytable,30,1.0,0,false,false
752330,dkomanov/fizteh-java-task,java,512,1355515575,1355521069,1355521069,91,91,false,false,false,1,1,0,1,73,48167,24,0,4,14.65733801150165,0.0,0.0,4,DelRed2,31,0.9354838709677419,0,false,false
752296,dkomanov/fizteh-java-task,java,511,1355514310,1355524611,1355524611,171,171,false,false,false,1,4,8,4,73,48167,418,0,0,14.65733801150165,0.0,0.0,4,Anymax,15,0.7333333333333333,0,false,false
752257,dkomanov/fizteh-java-task,java,510,1355513445,1355522043,1355522044,143,143,false,false,false,1,5,0,4,73,48167,665,34,5,14.65733801150165,0.0,0.0,4,AlTimin,32,0.96875,0,false,false
679315,dkomanov/fizteh-java-task,java,509,1355510748,1355570188,1355570189,990,990,false,false,false,1,4,5,10,73,48101,1744,0,0,14.677449533273736,0.0,0.0,4,YuliaNikonova,20,1.0,0,false,false
752102,dkomanov/fizteh-java-task,java,508,1355510039,1355511312,1355511312,21,21,false,false,false,1,1,0,1,73,48101,51,0,3,14.677449533273736,0.0,0.0,2,DelRed2,30,0.9333333333333333,0,false,false
751610,dkomanov/fizteh-java-task,java,507,1355499486,1355511135,1355511135,194,194,false,false,false,1,2,0,1,73,48101,265,0,6,14.677449533273736,0.0,0.0,4,AlmazNasibullin,30,0.9666666666666667,0,false,false
749730,dkomanov/fizteh-java-task,java,506,1355438806,1355438980,1355438980,2,2,false,false,false,1,1,0,2,73,48063,23,0,6,14.689053950023926,0.0,0.0,4,AlTimin,31,0.967741935483871,0,false,false
749436,dkomanov/fizteh-java-task,java,505,1355432974,1355436859,1355436859,64,64,false,false,false,1,2,0,1,73,48066,11,0,3,14.68813714475929,0.0,0.0,4,AlTimin,30,0.9666666666666667,0,false,false
748394,dkomanov/fizteh-java-task,java,504,1355414849,1355439257,1355439257,406,406,false,false,false,1,1,0,1,73,47703,22,0,2,12.53589920969331,0.0,0.0,4,AlmazNasibullin,29,0.9655172413793104,0,false,false
671375,dkomanov/fizteh-java-task,java,503,1355387058,1355574082,1355574082,3117,3117,false,false,false,1,4,8,5,73,47703,700,0,0,12.53589920969331,0.0,0.0,4,syarik,15,0.9333333333333333,0,false,false
671240,dkomanov/fizteh-java-task,java,502,1355383526,1355694491,1355694492,5182,5182,false,false,false,1,5,6,9,73,47703,2981,0,0,12.53589920969331,0.0,0.0,4,olbabushkin,5,0.0,0,false,false
746876,dkomanov/fizteh-java-task,java,501,1355369256,1355439266,1355439266,1166,1166,false,false,false,1,1,0,1,73,47703,4,0,2,12.53589920969331,0.0,0.0,4,DelRed2,29,0.9310344827586207,0,false,false
671215,dkomanov/fizteh-java-task,java,500,1355357130,1355431519,1355431519,1239,1239,false,false,false,1,1,2,12,73,47703,756,156,16,12.53589920969331,0.0,0.0,4,AlTimin,29,0.9655172413793104,0,false,false
744215,dkomanov/fizteh-java-task,java,499,1355312934,1355383506,1355383506,1176,1176,true,false,false,1,4,5,9,73,47627,1858,0,0,12.555903164171582,0.0,0.0,2,olbabushkin,4,0.0,0,false,false
743458,dkomanov/fizteh-java-task,java,498,1355293889,1355347772,1355347772,898,898,false,false,false,1,1,0,1,73,47627,17,0,1,12.555903164171582,0.0,0.0,4,AlmazNasibullin,28,0.9642857142857143,0,false,false
893113,dkomanov/fizteh-java-task,java,497,1355255387,1355263297,1355263297,131,131,false,false,false,1,1,0,4,73,47612,34,0,9,12.559858859111149,0.0,0.0,4,YuliaNikonova,19,1.0,0,false,false
891904,dkomanov/fizteh-java-task,java,496,1355198753,1355262922,1355262922,1069,1069,false,false,false,1,1,0,1,73,47126,1,0,1,10.440096761872427,0.0,0.0,4,AlmazNasibullin,27,0.9629629629629629,0,false,false
891462,dkomanov/fizteh-java-task,java,495,1355171733,1355263277,1355263277,1525,1525,false,false,false,1,1,0,1,73,47126,14,0,10,10.440096761872427,0.0,0.0,4,FedyuninV,52,0.8653846153846154,8,false,false
746057,dkomanov/fizteh-java-task,java,494,1355170992,1355346275,1355346275,2921,2921,false,false,false,1,1,0,1,73,47126,83,0,1,10.440096761872427,0.0,0.0,4,DelRed2,28,0.9285714285714286,0,false,false
744214,dkomanov/fizteh-java-task,java,493,1355161822,1355312924,1355312924,2518,2518,true,false,false,1,3,2,9,73,44036,904,0,0,11.172676900717596,0.0,0.0,4,olbabushkin,3,0.0,0,false,false
636309,dkomanov/fizteh-java-task,java,492,1355128267,1355161732,1355161732,557,557,true,false,false,1,2,4,8,74,43579,900,0,0,11.289841437389569,0.0,0.0,4,olbabushkin,2,0.0,0,false,false
637492,dkomanov/fizteh-java-task,java,491,1355055833,1355242914,1355242914,3118,3118,false,false,false,1,22,11,19,73,43579,1302,72,10,11.289841437389569,0.0,0.0,2,vokyleb,40,0.875,0,false,false
729322,dkomanov/fizteh-java-task,java,490,1354987738,,1355159079,2855,,false,false,false,1,4,0,9,73,43579,1300,0,0,11.289841437389569,0.0,0.0,2,olbabushkin,1,0.0,0,false,false
725592,dkomanov/fizteh-java-task,java,489,1354973242,1354973319,1354973319,1,1,false,false,false,1,1,0,2,74,43578,13,0,3,11.290100509431364,0.0,0.0,2,harius,14,1.0,6,false,false
725577,dkomanov/fizteh-java-task,java,488,1354973075,1354973097,1354973097,0,0,false,false,false,1,1,0,1,74,43578,4,0,6,11.290100509431364,0.0,0.0,1,AlTimin,28,0.9642857142857143,0,false,false
725563,dkomanov/fizteh-java-task,java,487,1354972992,1354973003,1354973003,0,0,false,false,false,1,1,0,1,74,43578,2,0,14,11.290100509431364,0.0,0.0,2,kogemrka,24,0.9166666666666666,6,false,false
725537,dkomanov/fizteh-java-task,java,486,1354972878,1354972915,1354972915,0,0,false,false,false,1,1,0,1,74,43586,5,0,13,11.288028265956958,0.0,0.0,2,kogemrka,23,0.9130434782608695,6,false,false
725530,dkomanov/fizteh-java-task,java,485,1354972793,,1355159104,3105,,false,false,false,1,3,0,6,74,43586,864,0,0,11.288028265956958,0.0,0.0,2,olbabushkin,0,0,0,false,false
725526,dkomanov/fizteh-java-task,java,484,1354972772,1354972904,1354972904,2,2,false,false,false,1,1,0,1,74,43586,32,0,5,11.288028265956958,0.0,0.0,2,AlTimin,27,0.9629629629629629,0,false,false
725371,dkomanov/fizteh-java-task,java,483,1354972431,1354972686,1354972686,4,4,false,false,false,1,3,0,1,74,43586,8,0,30,11.288028265956958,0.0,0.0,2,kogemrka,22,0.9090909090909091,6,false,false
725340,dkomanov/fizteh-java-task,java,482,1354972283,1354972382,1354972382,1,1,false,false,false,1,1,0,1,74,43570,22,0,4,11.2921735138857,0.0,0.0,2,AlTimin,26,0.9615384615384616,0,false,false
725314,dkomanov/fizteh-java-task,java,481,1354971546,1354971957,1354971957,6,6,false,false,false,1,5,0,1,74,43517,16,0,25,11.305926419560173,0.0,0.0,1,kogemrka,21,0.9047619047619048,3,false,false
725140,dkomanov/fizteh-java-task,java,480,1354970857,1354971233,1354971233,6,6,false,false,false,1,1,0,2,74,43080,19,0,6,11.420612813370473,0.0,0.0,2,AlTimin,25,0.96,0,false,false
724916,dkomanov/fizteh-java-task,java,479,1354967807,1354970923,1354970923,51,51,false,false,false,1,9,0,7,74,41651,668,0,6,11.812441477995726,0.0,0.0,2,kogemrka,20,0.9,6,false,false
724886,dkomanov/fizteh-java-task,java,478,1354965757,1355170863,1355170864,3418,3418,false,false,false,1,1,0,1,74,41651,2,0,1,11.812441477995726,0.0,0.0,2,verytable,29,1.0,0,false,false
639124,dkomanov/fizteh-java-task,java,477,1354964926,1355577067,1355577068,10202,10202,false,false,false,1,3,1,14,75,40872,1121,0,0,7.021922098257976,0.0,0.0,2,tolyapro,45,0.9111111111111111,2,false,false
724873,dkomanov/fizteh-java-task,java,476,1354964789,1355170533,1355170534,3429,3429,false,false,false,1,3,0,7,75,40872,1106,0,23,7.021922098257976,0.0,0.0,2,AlmazNasibullin,26,0.9615384615384616,0,false,false
724853,dkomanov/fizteh-java-task,java,475,1354964109,1354964697,1354964697,9,9,false,false,false,1,1,0,3,75,40871,7,0,13,7.022093905213966,0.0,0.0,2,verytable,28,1.0,0,false,false
638887,dkomanov/fizteh-java-task,java,474,1354964011,1355169396,1355169396,3423,3423,false,false,false,1,2,0,7,75,40871,662,0,0,7.022093905213966,0.0,0.0,2,FrolovNikolay,24,1.0,0,false,false
724838,dkomanov/fizteh-java-task,java,473,1354963510,1355163801,1355163801,3338,3338,false,false,false,1,2,0,3,75,40871,1094,0,3,7.022093905213966,0.0,0.0,2,DelRed2,27,0.9259259259259259,0,false,false
638934,dkomanov/fizteh-java-task,java,472,1354963480,1355170376,1355170377,3448,3448,false,false,false,1,1,4,6,75,40871,735,0,0,7.022093905213966,0.0,0.0,2,AlexanderKuzmin,26,0.9230769230769231,0,false,false
724832,dkomanov/fizteh-java-task,java,471,1354963017,,1354964659,27,,false,false,false,1,1,0,5,75,40851,541,0,0,7.025531810726788,0.0,0.0,2,ablood,5,1.0,0,false,false
724372,dkomanov/fizteh-java-task,java,470,1354934831,1354969522,1354969522,578,578,false,false,false,1,2,0,4,75,40851,413,0,0,7.025531810726788,0.0,0.0,1,syarik,14,0.9285714285714286,0,false,false
724045,dkomanov/fizteh-java-task,java,469,1354919917,1354921233,1354921233,21,21,false,false,false,1,1,0,2,75,40852,7,0,10,7.025359835503769,0.0,0.0,2,verytable,27,1.0,0,false,false
618267,dkomanov/fizteh-java-task,java,468,1354918996,1354972124,1354972125,885,885,false,false,false,1,4,2,6,75,40852,216,0,57,7.025359835503769,0.0,0.0,2,MysinYurii,31,0.967741935483871,0,false,false
618266,dkomanov/fizteh-java-task,java,467,1354918314,1354918950,1354918950,10,10,false,false,false,1,1,0,2,75,40852,6,0,8,7.025359835503769,0.0,0.0,2,verytable,26,1.0,0,false,false
723952,dkomanov/fizteh-java-task,java,466,1354918060,1355170397,1355170397,4205,4205,false,false,false,1,1,0,4,75,40852,221,0,7,7.025359835503769,0.0,0.0,2,YuliaNikonova,18,1.0,0,false,false
618253,dkomanov/fizteh-java-task,java,465,1354917996,1355158377,1355158378,4006,4006,false,false,false,1,3,5,7,75,40852,547,0,3,7.025359835503769,0.0,0.0,1,LevshinN,5,1.0,0,false,false
723912,dkomanov/fizteh-java-task,java,464,1354916983,1354917361,1354917361,6,6,false,false,false,1,1,0,2,75,40841,26,0,6,7.027252026150193,0.0,0.0,2,verytable,25,1.0,0,false,false
723761,dkomanov/fizteh-java-task,java,463,1354914303,1354964938,1354964938,843,843,false,false,false,1,3,0,14,75,40794,356,306,0,7.03534833553954,0.0,0.0,2,harius,13,1.0,6,false,false
723732,dkomanov/fizteh-java-task,java,462,1354913746,1354914614,1354914614,14,14,false,false,false,1,1,0,2,75,40794,22,0,4,7.03534833553954,0.0,0.0,2,verytable,24,1.0,0,false,false
723711,dkomanov/fizteh-java-task,java,461,1354913356,1354963264,1354963264,831,831,false,false,false,1,7,5,1,75,40794,530,0,28,7.03534833553954,0.0,0.0,2,vokyleb,39,0.8717948717948718,0,false,false
723703,dkomanov/fizteh-java-task,java,460,1354913168,1354914551,1354914551,23,23,false,false,false,1,2,0,2,75,40794,46,0,6,7.03534833553954,0.0,0.0,2,YuliaNikonova,17,1.0,0,false,false
723655,dkomanov/fizteh-java-task,java,459,1354912303,1354912408,1354912408,1,1,false,false,false,1,2,0,2,75,40775,11,0,38,7.03862660944206,0.0,0.0,2,tolyapro,44,0.9090909090909091,2,false,false
723671,dkomanov/fizteh-java-task,java,458,1354912218,1354912676,1354912676,7,7,false,false,false,1,1,0,1,75,40739,44,0,3,7.044846461621542,0.0,0.0,2,vokyleb,38,0.868421052631579,0,false,false
723652,dkomanov/fizteh-java-task,java,457,1354911991,1354912300,1354912300,5,5,false,false,false,1,1,0,2,75,40742,106,0,4,7.04432772077954,0.0,0.0,2,PavlovKonstantin,19,0.9473684210526315,0,false,false
723602,dkomanov/fizteh-java-task,java,456,1354911042,1354912146,1354912146,18,18,false,false,false,1,2,0,2,75,40605,475,0,10,7.06809506218446,0.0,0.0,2,KashinYana,28,0.8928571428571429,2,false,false
723380,dkomanov/fizteh-java-task,java,455,1354906896,1354911631,1354911631,78,78,false,false,false,1,5,0,3,76,40391,109,0,46,7.105543314104628,0.0,0.0,2,tolyapro,43,0.9069767441860465,2,false,false
723239,dkomanov/fizteh-java-task,java,454,1354904245,1354911376,1354911376,118,118,false,false,false,1,1,0,4,76,40391,148,0,4,7.105543314104628,0.0,0.0,2,verytable,23,1.0,0,false,false
717698,dkomanov/fizteh-java-task,java,453,1354874338,1354910994,1354910996,610,610,false,false,false,1,1,0,3,76,40391,24,0,15,7.105543314104628,0.0,0.0,2,MysinYurii,30,0.9666666666666667,0,false,false
617984,dkomanov/fizteh-java-task,java,452,1354854368,1354910383,1354910383,933,933,false,false,false,1,4,0,2,76,40391,148,0,41,7.105543314104628,0.0,0.0,1,KashinYana,27,0.8888888888888888,1,false,false
710892,dkomanov/fizteh-java-task,java,451,1354837638,1354909933,1354909934,1204,1204,false,false,false,1,7,0,3,76,40391,94,0,125,7.105543314104628,0.0,0.0,1,FedyuninV,51,0.8627450980392157,4,false,false
615747,dkomanov/fizteh-java-task,java,450,1354836262,1354836487,1354836487,3,3,false,false,false,1,2,0,2,76,40352,22,0,32,7.112410785091197,0.0,0.0,2,tolyapro,42,0.9047619047619048,2,false,false
615745,dkomanov/fizteh-java-task,java,449,1354836053,1354836658,1354836658,10,10,false,false,false,1,1,1,3,76,40352,62,0,26,7.112410785091197,0.0,0.0,2,FedyuninV,50,0.86,8,false,false
709556,dkomanov/fizteh-java-task,java,448,1354834295,1354834740,1354834740,7,7,false,false,false,1,1,0,1,76,40366,28,0,10,7.109944012287569,0.0,0.0,2,FrolovNikolay,23,1.0,0,false,false
615717,dkomanov/fizteh-java-task,java,447,1354833824,1354835613,1354835613,29,29,false,false,false,1,5,4,1,76,40346,10,0,32,7.113468497496654,0.0,0.0,2,tolyapro,41,0.9024390243902439,2,false,false
709423,dkomanov/fizteh-java-task,java,446,1354833479,1354833637,1354833637,2,2,false,false,false,1,1,0,2,76,40350,27,0,14,7.11276332094176,0.0,0.0,2,FrolovNikolay,22,1.0,0,false,false
615682,dkomanov/fizteh-java-task,java,445,1354833204,1354970573,1354970574,2289,2289,false,false,false,1,6,11,11,76,40350,1332,0,0,7.11276332094176,0.0,0.0,1,AlTimin,24,0.9583333333333334,0,false,false
709388,dkomanov/fizteh-java-task,java,444,1354833093,1354833228,1354833228,2,2,false,false,false,1,1,0,3,76,40351,25,0,12,7.112587048648113,0.0,0.0,2,MysinYurii,29,0.9655172413793104,0,false,false
615674,dkomanov/fizteh-java-task,java,443,1354831743,1354909624,1354909624,1298,1298,false,false,false,1,2,1,2,76,40268,65,0,2,7.127247442137678,0.0,0.0,2,PavlovKonstantin,18,0.9444444444444444,0,false,false
708257,dkomanov/fizteh-java-task,java,442,1354831107,1354832852,1354832852,29,29,false,false,false,1,1,0,2,76,40196,145,0,12,7.140013931734501,0.0,0.0,2,FrolovNikolay,21,1.0,0,false,false
707677,dkomanov/fizteh-java-task,java,441,1354830130,1354832655,1354832655,42,42,false,false,false,1,2,0,3,76,40196,44,0,11,7.140013931734501,0.0,0.0,2,MysinYurii,28,0.9642857142857143,0,false,false
707660,dkomanov/fizteh-java-task,java,440,1354829740,1354832429,1354832429,44,44,false,false,false,1,1,0,3,76,40196,68,0,23,7.140013931734501,0.0,0.0,1,FedyuninV,49,0.8571428571428571,4,false,false
615561,dkomanov/fizteh-java-task,java,439,1354827527,1354832199,1354832199,77,77,false,false,false,1,9,3,4,77,40196,124,0,34,7.140013931734501,0.0,0.0,2,tolyapro,40,0.9,2,false,false
706194,dkomanov/fizteh-java-task,java,438,1354827215,1354909228,1354909230,1366,1366,false,false,false,1,3,0,7,77,39876,166,0,5,7.1973116661651115,0.0,0.0,1,YuliaNikonova,16,1.0,0,false,false
705759,dkomanov/fizteh-java-task,java,437,1354825902,1354827427,1354827428,25,25,false,false,false,1,1,0,2,77,39876,63,0,10,7.1973116661651115,0.0,0.0,2,FrolovNikolay,20,1.0,0,false,false
705752,dkomanov/fizteh-java-task,java,436,1354825788,1354827344,1354827344,25,25,false,false,false,1,1,0,2,77,39876,7,0,8,7.1973116661651115,0.0,0.0,2,DelRed2,26,0.9230769230769231,0,false,false
615619,dkomanov/fizteh-java-task,java,435,1354824691,1354832464,1354832464,129,129,true,false,false,1,6,8,6,77,38749,295,16,4,7.406642752071021,0.0,0.0,2,vokyleb,37,0.8918918918918919,0,false,false
