pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,num_participants,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
2031938,puppetlabs/puppet,ruby,1866,1378163222,1378213220,1378213220,833,833,github,false,false,27,1,1,1,0,62,88614,0,0,0,1182.826641388494,125.21723429706367,210.8131897894238,1398,kylog,13,0.5384615384615384,2,false,false
2012421,puppetlabs/puppet,ruby,1865,1378006976,1378930568,1378930568,15393,15393,commits_in_master,false,false,27,1,1,2,6,62,88614,42,0,1,1182.826641388494,125.21723429706367,210.8131897894238,1398,ptomulik,1,0.0,0,false,false
2012420,puppetlabs/puppet,ruby,1864,1377951642,1378848777,1378848777,14952,14952,commits_in_master,false,false,27,1,8,4,1,62,88614,2,0,1,1182.826641388494,125.21723429706367,210.8131897894238,1398,ptomulik,0,0,0,false,false
2009044,puppetlabs/puppet,ruby,1863,1377883267,1378222195,1378222195,5648,5648,commits_in_master,false,false,27,1,5,4,2,63,88753,20,10,13,1181.1657070746903,125.03239327121338,210.57316372404313,1398,zaphod42,103,0.8252427184466019,22,false,true
2007286,puppetlabs/puppet,ruby,1862,1377817603,1378418204,1378418204,10010,10010,commits_in_master,false,false,27,7,26,6,10,62,88614,9,94,41,1182.826641388494,125.21723429706367,210.8131897894238,1398,kylog,12,0.5833333333333334,2,false,false
2004018,puppetlabs/puppet,ruby,1861,1377774086,1378412984,1378412984,10648,10648,commits_in_master,false,false,27,1,3,4,1,64,88750,2,0,0,1180.6084507042253,125.00281690140847,210.55774647887324,1398,badgerious,1,0.0,0,false,false
2001816,puppetlabs/puppet,ruby,1860,1377736276,1377736837,1377736837,9,9,github,false,false,27,1,0,0,1,64,88750,0,2,1,1180.9464788732394,125.01408450704227,210.55774647887324,1398,jpartlow,25,0.92,1,false,true
2001803,puppetlabs/puppet,ruby,1859,1377736052,1377736119,1377736119,1,1,commits_in_master,false,false,27,4,1,1,3,64,88750,5,141,7,1180.6084507042253,125.00281690140847,210.55774647887324,1398,jpartlow,24,0.9583333333333334,1,false,true
2000971,puppetlabs/puppet,ruby,1858,1377720596,1377720837,1377720838,4,4,github,false,false,27,1,0,1,1,64,88750,0,0,3,1180.6084507042253,125.00281690140847,210.55774647887324,2796,MosesMendoza,30,0.8333333333333334,6,false,true
1999209,puppetlabs/puppet,ruby,1857,1377700585,1377704384,1377704384,63,63,github,false,false,28,1,2,2,3,63,88742,5,139,7,1180.1401816501768,124.9802799125555,210.54292217890062,1398,jpartlow,23,0.9565217391304348,1,false,true
1999696,puppetlabs/puppet,ruby,1856,1377646497,1377706159,1377706160,994,994,github,false,false,28,1,1,1,1,63,88746,0,0,0,1180.1433304036236,124.96337863114958,210.54470060622452,1398,MosesMendoza,29,0.8275862068965517,3,false,true
1994997,puppetlabs/puppet,ruby,1855,1377636093,1377699696,1377699696,1060,1060,github,false,false,28,4,1,2,4,63,88746,37,89,59,1180.1433304036236,124.96337863114958,210.54470060622452,1398,zaphod42,102,0.8235294117647058,22,false,true
1989546,puppetlabs/puppet,ruby,1853,1377556090,1377817014,1377817014,4348,4348,commits_in_master,false,false,28,8,8,5,3,63,88746,56,92,28,1180.1433304036236,124.96337863114958,210.54470060622452,1398,trlinkin,2,0.0,4,false,true
1987871,puppetlabs/puppet,ruby,1852,1377534472,1377534568,1377534568,1,1,github,false,false,27,1,0,0,1,63,64086,0,2,0,1437.9115563461598,151.81162812470743,265.2997534562931,1398,kylog,11,0.5454545454545454,2,false,false
1966778,puppetlabs/puppet,ruby,1847,1377119980,1377888984,1377888985,12816,12816,github,false,false,27,3,4,4,27,63,88742,520,220,51,1180.1401816501768,124.9802799125555,210.54292217890062,1398,zaphod42,101,0.8217821782178217,22,false,true
1961548,puppetlabs/puppet,ruby,1845,1377057340,1377553192,1377553192,8264,8264,github,false,false,27,2,3,2,3,64,88742,57,38,13,1180.1401816501768,124.9802799125555,210.54292217890062,1398,kylog,10,0.5,2,false,false
1954822,puppetlabs/puppet,ruby,1844,1376955742,1377793535,1377793536,13963,13963,github,false,false,27,1,1,2,1,64,77097,0,0,4,1220.086384684229,138.68243900540878,224.13323475621618,1398,melissaanne,3,0.6666666666666666,2,false,false
1952874,puppetlabs/puppet,ruby,1843,1376929768,1376930244,1376930244,7,7,github,false,false,27,1,0,1,6,64,88760,50,18,51,1180.0360522758,124.97746732762506,210.53402433528618,2796,zaphod42,100,0.82,44,false,true
1947733,puppetlabs/puppet,ruby,1842,1376841084,1377813420,1377813421,16205,16205,github,false,false,27,2,12,5,3,64,88760,22,6,16,1180.0360522758,124.97746732762506,210.53402433528618,1398,GregSutcliffe,1,1.0,13,false,false
1943655,puppetlabs/puppet,ruby,1841,1376683890,,1377706778,17048,,unknown,false,false,27,1,1,2,1,64,88748,0,0,0,1179.587145625817,124.9492946319917,210.50615225131833,1398,djmitche,24,0.5,46,false,false
1943359,puppetlabs/puppet,ruby,1840,1376679759,1376681593,1376681593,30,30,github,false,false,27,8,1,1,38,64,88650,355,403,139,1180.3835307388606,125.07614213197971,210.75014100394813,2796,zaphod42,99,0.8181818181818182,42,false,true
1943797,puppetlabs/puppet,ruby,1839,1376596675,1376687516,1376687516,1514,1514,commit_sha_in_comments,false,false,26,5,9,6,6,65,88650,28,88,0,1180.3835307388606,125.07614213197971,210.75014100394813,1398,joshcooper,124,0.8548387096774194,5,false,true
1927003,puppetlabs/puppet,ruby,1838,1376432904,1376432971,1376432971,1,1,github,false,false,27,5,0,0,16,66,88368,381,929,64,1180.2236103566902,125.06789788158609,210.94740177439797,1398,zaphod42,98,0.8163265306122449,21,false,true
1926213,puppetlabs/puppet,ruby,1837,1376415543,1376418375,1376418375,47,47,github,false,false,27,1,1,1,1,66,88368,0,16,2,1180.1443961615064,125.0565815679884,210.94740177439797,1398,jpartlow,22,0.9545454545454546,1,false,true
1926033,puppetlabs/puppet,ruby,1836,1376412425,1376596361,1376596361,3065,3065,github,false,false,28,1,4,3,1,66,76904,0,0,3,1222.5241859981275,138.8744408613336,224.5786955164881,1398,melissaanne,2,0.5,2,false,false
2003707,puppetlabs/puppet,ruby,1835,1376404569,1376405906,1376405906,22,22,github,false,false,28,1,2,2,1,66,88368,0,16,6,1180.1104472207132,125.0565815679884,210.94740177439797,1398,zaphod42,97,0.8144329896907216,21,false,true
2003708,puppetlabs/puppet,ruby,1834,1376338726,1376339344,1376339344,10,10,github,false,false,28,1,0,1,1,66,88368,0,2,1,1180.1104472207132,125.0565815679884,210.94740177439797,1398,jpartlow,21,0.9523809523809523,1,false,true
1925331,puppetlabs/puppet,ruby,1833,1376323229,1376330775,1376330776,125,125,github,false,false,28,2,1,1,4,66,88351,2,126,2,1179.0358909350205,125.02405179341491,210.84085069778496,1398,jpartlow,20,0.95,1,false,true
1916507,puppetlabs/puppet,ruby,1832,1376083553,1376087298,1376087298,62,62,github,false,false,28,24,1,1,26,67,88342,1298,1139,80,1178.3975911797334,125.09338706391071,211.1340019469788,1398,zaphod42,96,0.8125,21,false,true
1916330,puppetlabs/puppet,ruby,1831,1376071767,1378849260,1378849260,46291,46291,commits_in_master,false,false,28,2,9,4,2,67,88342,3,19,4,1178.3975911797334,125.09338706391071,211.1340019469788,1398,djmitche,23,0.5217391304347826,46,false,false
1910219,puppetlabs/puppet,ruby,1830,1375977864,1377706872,1377706872,28816,28816,github,false,false,28,3,6,4,1,67,88328,0,0,0,1178.1088669504575,125.0566071913776,211.0542523322163,1398,ccaviness,2,0.0,0,false,false
1908765,puppetlabs/puppet,ruby,1829,1375959402,1376528942,1376528942,9492,9492,github,false,false,28,1,7,3,2,67,88328,6,0,14,1178.1088669504575,125.0566071913776,211.0542523322163,1398,dalen,32,0.40625,21,false,false
1906283,puppetlabs/puppet,ruby,1828,1375909194,1376321993,1376321993,6879,6879,github,false,false,28,1,1,2,2,67,88328,4,4,6,1178.2900099628657,125.07925006792864,211.0542523322163,1398,Sharpie,16,0.8125,23,false,true
1900833,puppetlabs/puppet,ruby,1827,1375845021,1375892646,1375892647,793,793,github,false,false,28,151,2,4,190,67,84260,14239,4431,75,1213.7669119392358,128.36458580583906,215.86755281272252,1398,kylog,9,0.4444444444444444,1,false,false
1898997,puppetlabs/puppet,ruby,1826,1375807987,1375817080,1375817081,151,151,github,false,false,29,3,1,1,1,68,84260,0,64,9,1213.209114645146,128.3171136957038,215.91502492285784,1398,adrienthebo,25,0.56,71,false,false
1894275,puppetlabs/puppet,ruby,1825,1375738504,1375738638,1375738638,2,2,github,false,false,29,1,0,0,2,68,84259,3,8,2,1213.1404360365066,128.3067684164303,215.89385110195943,2796,jpartlow,19,0.9473684210526315,0,false,true
1894249,puppetlabs/puppet,ruby,1824,1375737805,1375737885,1375737886,1,1,github,false,false,29,1,0,0,1,68,84259,0,0,4,1213.1404360365066,128.3067684164303,215.89385110195943,1398,kylog,8,0.375,1,false,false
1893102,puppetlabs/puppet,ruby,1823,1375727657,1375737198,1375737198,159,159,github,false,false,29,6,4,2,5,69,84259,2,0,4,1213.1404360365066,128.3067684164303,215.89385110195943,1398,kylog,7,0.2857142857142857,1,false,false
1893271,puppetlabs/puppet,ruby,1822,1375723778,1375726284,1375726284,41,41,github,false,false,29,1,0,0,1,69,76898,30,0,0,1222.6195739811178,138.88527660017166,224.5962183671877,1398,nfagerlund,52,0.8846153846153846,6,false,true
1884104,puppetlabs/puppet,ruby,1821,1375476006,1375845133,1375845133,6152,6152,commits_in_master,false,true,29,146,5,4,185,70,84259,14184,4345,71,1213.31845856229,128.33050475320144,215.89385110195943,1398,hlindberg,29,0.4482758620689655,7,false,true
1883845,puppetlabs/puppet,ruby,1820,1375471861,1376330540,1376330540,14311,14311,github,false,false,29,3,11,4,4,70,76898,14,5,0,1222.6195739811178,138.88527660017166,224.5962183671877,1398,Sharpie,15,0.8,23,false,true
1882295,puppetlabs/puppet,ruby,1819,1375450700,1375468896,1375468896,303,303,github,false,false,29,1,1,1,2,71,84256,16,4,1,1213.3260539308772,128.3232054690467,215.88966957842766,1398,hlindberg,28,0.42857142857142855,7,false,true
1879190,puppetlabs/puppet,ruby,1818,1375395951,,1375451756,930,,unknown,false,false,29,6,5,3,4,71,84256,46,54,0,1213.3260539308772,128.3232054690467,215.88966957842766,1398,kylog,6,0.3333333333333333,1,false,false
1876742,puppetlabs/puppet,ruby,1817,1375364208,1376010277,1376010277,10767,10767,github,false,false,29,2,5,3,2,72,84251,8,18,1,1213.0063738115869,128.29521311319746,215.79565821177195,1398,jasperla,4,1.0,20,false,false
1901210,puppetlabs/puppet,ruby,1816,1375360175,1376587124,1376587125,20449,20449,github,true,false,29,1,11,4,2,72,84256,43,42,5,1213.3260539308772,128.3232054690467,215.88966957842766,1398,jasperla,3,1.0,20,false,false
1870187,puppetlabs/puppet,ruby,1815,1375298913,1376687961,1376687961,23150,23150,commit_sha_in_comments,false,false,29,2,6,5,4,73,63820,6,211,0,1440.802256345973,152.20933876527735,266.154810404262,1398,pvande,7,0.5714285714285714,50,false,true
1872983,puppetlabs/puppet,ruby,1814,1375298486,1375304079,1375304080,93,93,github,false,false,29,1,1,1,1,73,76898,2,0,1,1222.6195739811178,138.88527660017166,224.5962183671877,1398,haus,58,0.8793103448275862,22,false,true
1872896,puppetlabs/puppet,ruby,1813,1375297245,,1375396930,1661,,unknown,false,true,29,2,4,3,4,73,84250,14,18,0,1212.9495548961424,128.28486646884275,215.78635014836794,1398,kylog,5,0.4,1,false,false
1870332,puppetlabs/puppet,ruby,1812,1375268606,1376010584,1376010584,12366,12366,github,false,false,29,2,9,3,3,73,84250,4,10,1,1212.7715133531158,128.26112759643917,215.78635014836794,1398,jasperla,2,1.0,20,false,false
1867817,puppetlabs/puppet,ruby,1811,1375220936,1376688073,1376688073,24452,24452,commit_sha_in_comments,false,false,28,1,2,2,2,73,84250,186,3,0,1212.7715133531158,128.26112759643917,215.78635014836794,1398,johnduarte,0,0,1,false,false
1865646,puppetlabs/puppet,ruby,1810,1375205310,1376687889,1376687889,24709,24709,commit_sha_in_comments,false,false,26,2,12,6,7,74,84231,21,20,0,1212.9026130522016,128.2781873656967,215.81128088233547,1398,pvande,6,0.6666666666666666,50,false,true
1865485,puppetlabs/puppet,ruby,1809,1375192471,1375366364,1375366364,2898,2898,github,false,false,26,2,2,2,2,74,84231,0,88,2,1212.9026130522016,128.2781873656967,215.81128088233547,1398,mruzicka,10,0.3,0,false,true
1865388,puppetlabs/puppet,ruby,1808,1375191614,1375210990,1375210990,322,322,github,false,false,26,2,8,6,3,74,84231,96,27,0,1212.9026130522016,128.2781873656967,215.81128088233547,1398,adreyer,0,0,2,false,true
1862062,puppetlabs/puppet,ruby,1807,1375135104,1375136075,1375136075,16,16,github,false,false,25,4,4,3,2,74,84257,82,0,0,1212.5283359246116,128.23860332079235,215.7446859014681,1398,dalen,31,0.3870967741935484,21,false,false
1861892,puppetlabs/puppet,ruby,1806,1375132234,1375132862,1375132863,10,10,github,false,false,25,1,1,1,0,74,84304,78,0,0,1211.852343898273,128.16710950844563,215.62440690833176,2796,kylog,4,0.25,2,false,false
1860530,puppetlabs/puppet,ruby,1805,1375116176,1375116381,1375116381,3,3,github,false,false,25,8,0,1,10,74,84305,128,188,12,1210.675523397189,128.08255738093825,215.51509400391436,2796,zaphod42,95,0.8105263157894737,40,false,true
1845378,puppetlabs/puppet,ruby,1804,1374876640,1374932468,1374932468,930,930,github,false,false,25,2,1,2,2,74,84285,12,2,1,1210.9628047695319,128.1129501097467,215.56623361214923,1398,hlindberg,27,0.4074074074074074,7,false,true
1836037,puppetlabs/puppet,ruby,1803,1374776653,1375296395,1375296395,8662,8662,github,false,false,26,8,12,6,12,74,84284,165,19,23,1210.9771724170662,128.1144701248161,215.56879122965213,1398,jpartlow,18,0.9444444444444444,0,false,true
1828975,puppetlabs/puppet,ruby,1802,1374697549,,1374771139,1226,,unknown,false,false,26,1,1,1,1,74,84271,22,0,0,1211.0097186457976,128.12236712510827,215.53084691056233,1397,kylog,3,0.3333333333333333,1,false,false
1828573,puppetlabs/puppet,ruby,1801,1374693623,1374766310,1374766310,1211,1211,github,false,false,26,4,1,2,21,74,76898,52,2,5,1222.6195739811178,138.88527660017166,224.5962183671877,1397,floatingatoll,2,0.5,3,false,false
1818792,puppetlabs/puppet,ruby,1800,1374622545,1374855958,1374855958,3890,3890,commit_sha_in_comments,false,false,27,1,5,4,5,74,84270,19,40,0,1211.0240892369764,128.12388750444998,215.53340453304853,1397,trlinkin,1,0.0,3,false,true
1818322,puppetlabs/puppet,ruby,1799,1374615257,1374776766,1374776766,2691,2691,commits_in_master,false,true,27,10,3,3,10,74,84270,241,38,20,1211.0240892369764,128.12388750444998,215.53340453304853,1397,pcarlisle,94,0.925531914893617,1,false,true
1815613,puppetlabs/puppet,ruby,1798,1374594443,1376010142,1376010142,23594,23594,github,false,false,27,4,5,3,2,74,84270,28,48,1,1211.0240892369764,128.12388750444998,215.53340453304853,1397,jasperla,1,1.0,19,false,false
1810087,puppetlabs/puppet,ruby,1797,1374524396,,1374771191,4113,,unknown,false,false,27,1,2,2,1,74,84250,2,0,0,1211.1454005934718,128.1186943620178,215.53709198813056,1397,kylog,2,0.5,1,false,false
1807833,puppetlabs/puppet,ruby,1796,1374502733,1376578344,1376578344,34593,34593,commit_sha_in_comments,false,false,27,251,29,4,288,74,84250,16373,6442,0,1211.1454005934718,128.1186943620178,215.53709198813056,1397,ccaviness,1,0.0,0,false,false
1807193,puppetlabs/puppet,ruby,1795,1374496757,1375127868,1375127868,10518,10518,github,false,false,26,3,18,6,5,74,84248,61,28,5,1211.1741525021364,128.12173582755673,215.54220871712087,1397,mruzicka,9,0.2222222222222222,0,false,true
1807789,puppetlabs/puppet,ruby,1794,1374269457,1374502303,1374502303,3880,3880,github,false,false,25,1,1,1,1,75,76896,0,0,2,1222.6513732833957,138.88888888888889,224.60205992509364,1397,haus,57,0.8771929824561403,22,false,true
1808313,puppetlabs/puppet,ruby,1793,1374267240,1374590636,1374590636,5389,5389,github,false,false,25,3,14,6,6,74,84248,62,19,13,1211.1741525021364,128.12173582755673,215.54220871712087,1397,kylog,1,0.0,1,false,false
1818325,puppetlabs/puppet,ruby,1792,1374259712,,1374615290,5926,,unknown,false,false,25,4,6,3,5,74,84242,130,19,0,1210.8686878279243,128.09524940053655,215.51007810830703,1397,pcarlisle,93,0.9354838709677419,1,false,true
2003703,puppetlabs/puppet,ruby,1791,1374255315,1374261919,1374261919,110,110,github,false,false,25,2,1,1,2,75,84242,41,43,0,1210.8686878279243,128.09524940053655,215.51007810830703,1397,zaphod42,94,0.8085106382978723,20,false,true
2003704,puppetlabs/puppet,ruby,1790,1374254472,1374257053,1374257053,43,43,github,false,false,25,1,1,1,1,75,76896,0,0,2,1222.6513732833957,138.88888888888889,224.60205992509364,1397,haus,56,0.875,22,false,true
1894278,puppetlabs/puppet,ruby,1789,1374191194,,1375738541,25789,,unknown,false,true,25,1,6,5,2,75,84242,3,8,0,1210.8686878279243,128.09524940053655,215.51007810830703,1397,hlindberg,26,0.4230769230769231,7,false,true
1810511,puppetlabs/puppet,ruby,1788,1374187979,1375109345,1375109345,15356,15356,github,false,false,25,3,6,5,6,75,84242,38,0,0,1210.8686878279243,128.09524940053655,215.51007810830703,1397,jpartlow,17,0.9411764705882353,0,false,true
2003705,puppetlabs/puppet,ruby,1787,1374183328,1374183584,1374183584,4,4,github,false,false,25,1,0,0,6,75,84241,570,0,6,1210.8711909877613,128.096769981363,215.51263636471552,1397,jpartlow,16,0.9375,0,false,true
1807783,puppetlabs/puppet,ruby,1786,1374182004,1374502205,1374502205,5336,5336,github,false,false,25,2,0,1,2,75,76896,7,0,0,1222.6513732833957,138.88888888888889,224.60205992509364,1397,nfagerlund,51,0.8823529411764706,6,false,true
1792913,puppetlabs/puppet,ruby,1785,1374162231,1374165521,1374165521,54,54,github,false,false,26,1,1,1,7,75,84303,184,15,18,1208.3911604569232,127.89580441977152,215.03386593596906,1397,pcarlisle,92,0.9347826086956522,1,false,true
1792914,puppetlabs/puppet,ruby,1784,1374150574,1374766471,1374766471,10264,10264,github,false,false,26,1,9,5,2,75,84303,18,28,6,1208.3911604569232,127.89580441977152,215.03386593596906,1397,nhemingway,5,0.0,0,false,false
1789249,puppetlabs/puppet,ruby,1783,1374131065,1375306156,1375306156,19584,19584,commits_in_master,false,false,25,1,2,3,1,75,84309,1,0,3,1208.1984129808206,127.86298022749648,214.9948404084973,1397,sathieu,0,0,0,false,false
1788310,puppetlabs/puppet,ruby,1782,1374109180,1374766395,1374766395,10953,10953,commit_sha_in_comments,true,false,24,16,14,4,24,76,84309,110,12,0,1208.1984129808206,127.86298022749648,214.9948404084973,1397,floatingatoll,1,1.0,3,false,false
1787906,puppetlabs/puppet,ruby,1781,1374098701,1374099428,1374099428,12,12,github,false,false,24,1,0,1,0,76,76896,0,0,0,1222.6513732833957,138.88888888888889,224.60205992509364,2794,haus,55,0.8727272727272727,44,false,true
1784404,puppetlabs/puppet,ruby,1780,1374055016,1374150540,1374150540,1592,1592,commits_in_master,false,false,24,2,3,4,2,75,84309,29,50,6,1208.328885409624,127.8748413573877,215.00670153838854,1397,nhemingway,4,0.0,0,false,false
1782426,puppetlabs/puppet,ruby,1779,1374013806,1374147415,1374147415,2226,2226,github,false,false,24,5,10,3,9,76,84307,199,122,30,1208.2389362686372,127.86601349828602,214.92877222531936,1397,cprice404,3,0.3333333333333333,0,false,false
1782324,puppetlabs/puppet,ruby,1778,1374011693,1374508098,1374508098,8273,8273,github,false,false,24,1,1,2,2,76,84307,2,2,2,1208.2389362686372,127.86601349828602,214.92877222531936,1397,ahpook,15,0.4,7,false,true
1782214,puppetlabs/puppet,ruby,1777,1374009635,,1374013134,58,,unknown,false,false,24,2,2,2,9,76,84307,87,61,0,1208.2389362686372,127.86601349828602,214.92877222531936,1397,cprice404,2,0.5,0,false,false
1782026,puppetlabs/puppet,ruby,1776,1374006253,1374013169,1374013169,115,115,fixes_in_commit,false,false,24,1,2,2,6,75,84307,69,52,0,1208.2389362686372,127.86601349828602,214.92877222531936,1397,cprice404,1,1.0,0,false,false
1780643,puppetlabs/puppet,ruby,1775,1373993043,1374098338,1374098338,1754,1754,github,false,false,24,2,1,1,2,76,76896,0,0,2,1222.6513732833957,138.88888888888889,224.60205992509364,1397,melissaanne,1,0.0,2,false,false
1780448,puppetlabs/puppet,ruby,1774,1373990706,1374163487,1374163487,2879,2879,github,false,false,24,3,8,4,1,76,84306,0,317,3,1208.2532678575667,127.86753018764976,214.93132161411998,1397,jpartlow,15,0.9333333333333333,0,false,true
1778973,puppetlabs/puppet,ruby,1773,1373979296,1376010805,1376010805,33858,33858,github,false,false,24,1,7,4,2,75,84306,6,15,2,1208.2532678575667,127.86753018764976,214.93132161411998,1397,dalen,30,0.36666666666666664,21,false,false
1775735,puppetlabs/puppet,ruby,1772,1373921159,1373925733,1373925733,76,76,github,false,false,24,1,1,1,1,75,84305,0,15,2,1208.2557380938258,127.86904691299448,214.93387106340074,1397,jpartlow,14,0.9285714285714286,0,false,true
1775123,puppetlabs/puppet,ruby,1771,1373913023,1374175230,1374175230,4370,4370,github,false,false,24,1,8,3,3,76,84305,6,5,4,1208.2557380938258,127.86904691299448,214.93387106340074,1397,sergeyhush,0,0,0,false,false
1774828,puppetlabs/puppet,ruby,1770,1373909452,1374164445,1374164445,4249,4249,github,false,false,24,5,9,4,9,75,84305,584,500,0,1208.2557380938258,127.86904691299448,214.93387106340074,1397,zaphod42,93,0.8064516129032258,20,false,true
1774803,puppetlabs/puppet,ruby,1769,1373909171,,1378237418,72137,,unknown,false,false,24,1,10,5,4,75,84305,16,40,0,1208.2557380938258,127.86904691299448,214.93387106340074,1397,wfarr,2,0.0,105,false,false
1774124,puppetlabs/puppet,ruby,1768,1373900772,1374030210,1374030210,2157,2157,github,false,false,24,1,2,2,0,75,76895,187,0,0,1222.6672735548477,138.89069510371286,224.60498081799858,1397,haus,54,0.8703703703703703,22,false,true
